"omm_id","Date","Tmax","Tmin","Precip","Nub","Sunabs","Solrad"
87585,2012-04-29,NA,NA,0,8,0.2,NA
87585,2012-04-30,NA,NA,0,1,10.5,NA
87585,2012-05-01,NA,NA,0,3,NA,NA
87585,2012-05-02,NA,NA,0,NA,9.2,NA
87585,2012-05-03,NA,NA,0,2,9.6,NA
87585,2012-05-04,NA,NA,0,6,8.6,NA
87585,2012-05-05,NA,NA,0,3,NA,NA
87585,2012-05-06,NA,NA,0,4,3.6,NA
87585,2012-05-07,NA,NA,0,7,5.5,NA
87585,2012-05-08,NA,NA,3,5,NA,NA
87585,2012-05-09,NA,NA,35,7,2.1,NA
87585,2012-05-10,NA,NA,0,5,4.9,NA
87585,2012-05-11,NA,NA,0,4,5.2,NA
87585,2012-05-12,NA,NA,0,3,8.3,NA
87585,2012-05-13,NA,NA,0,2,9.7,NA
87585,2012-05-14,NA,NA,0,4,8.3,NA
87585,2012-05-15,NA,NA,0,1,9,NA
87585,2012-05-16,NA,NA,0,4,8.7,NA
87585,2012-05-17,NA,NA,0,4,8.2,NA
87585,2012-05-18,NA,NA,10,8,0,NA
87585,2012-05-19,NA,NA,0,8,0,NA
87585,2012-05-20,NA,NA,6,8,0.5,NA
87585,2012-05-21,NA,NA,31,8,0,NA
87585,2012-05-22,NA,NA,0.6,8,0,NA
87585,2012-05-23,NA,NA,4,8,0.1,NA
87585,2012-05-24,NA,NA,0,7,0.5,NA
87585,2012-05-25,NA,NA,0,7,1,NA
87585,2012-05-26,NA,NA,0,8,0,NA
87585,2012-05-27,NA,NA,0,8,1.3,NA
87585,2012-05-28,NA,NA,0,7,NA,NA
87585,2012-05-29,NA,NA,0,4,7.6,NA
87585,2012-05-30,NA,NA,0,2,8.5,NA
87585,2012-05-31,NA,NA,0,3,4.3,NA
87585,2012-06-01,NA,NA,0,5,6,NA
87585,2012-06-02,NA,NA,0,1,NA,NA
87585,2012-06-03,NA,NA,0,1,7.4,NA
87585,2012-06-04,NA,NA,0,5,0,NA
87585,2012-06-05,NA,NA,1,4,5.5,NA
87585,2012-06-06,NA,NA,0,5,4.3,NA
87585,2012-06-07,NA,NA,0,2,6.2,NA
87585,2012-06-08,NA,NA,0,0,7.9,NA
87585,2012-06-09,NA,NA,0,3,5.8,NA
87585,2012-06-10,NA,NA,0,4,NA,NA
87585,2012-06-11,NA,NA,0,4,6.7,NA
87585,2012-06-12,NA,NA,0,7,1.1,NA
87585,2012-06-13,NA,NA,0,7,0.9,NA
87585,2012-06-14,NA,NA,0,6,6.2,NA
87585,2012-06-15,NA,NA,0,7,0,NA
87585,2012-06-16,NA,NA,0,3,5.2,NA
87585,2012-06-17,NA,NA,0.6,8,0,NA
87585,2012-06-18,NA,NA,0,8,0,NA
87585,2012-06-19,NA,NA,0,NA,4.4,NA
87585,2012-06-20,NA,NA,0,5,4.8,NA
87585,2012-06-21,NA,NA,0,3,3.3,NA
87585,2012-06-22,NA,NA,0,1,9.3,NA
87585,2012-06-23,NA,NA,0,4,6.4,NA
87585,2012-06-24,NA,NA,0,1,7.8,NA
87585,2012-06-25,NA,NA,0,1,7.3,NA
87585,2012-06-26,NA,NA,0,0,9,NA
87585,2012-06-27,NA,NA,0,3,6.3,NA
87585,2012-06-28,NA,NA,3,8,0,NA
87585,2012-06-29,NA,NA,0,3,6.6,NA
87585,2012-06-30,NA,NA,0,8,0,NA
87585,2012-07-01,NA,NA,13,8,0,NA
87585,2012-07-02,NA,NA,0,8,0,NA
87585,2012-07-03,NA,NA,0,2,7,NA
87585,2012-07-04,NA,NA,7,6,0,NA
87585,2012-07-05,NA,NA,0,2,8,NA
87585,2012-07-06,NA,NA,0,3,7.5,NA
87585,2012-07-07,NA,NA,0,2,7.2,NA
87585,2012-07-08,NA,NA,0,1,NA,NA
87585,2012-07-09,NA,NA,0,3,6.8,NA
87585,2012-07-10,NA,NA,2,3,6.3,NA
87585,2012-07-11,NA,NA,3,3,5.2,NA
87585,2012-07-12,NA,NA,0,3,7.1,NA
87585,2012-07-13,NA,NA,0,2,NA,NA
87585,2012-07-14,NA,NA,0,2,8,NA
87585,2012-07-15,NA,NA,0,5,0.9,NA
87585,2012-07-16,NA,NA,0,2,7,NA
87585,2012-07-17,NA,NA,0,1,7.5,NA
87585,2012-07-18,NA,NA,0,3,8.7,NA
87585,2012-07-19,NA,NA,0,1,7.5,NA
87585,2012-07-20,NA,NA,0,6,5.8,NA
87585,2012-07-21,NA,NA,0,4,6.3,NA
87585,2012-07-22,NA,NA,0,1,8.6,NA
87585,2012-07-23,NA,NA,0,6,7.8,NA
87585,2012-07-24,NA,NA,0,0,8.6,NA
87585,2012-07-25,NA,NA,0,0,8.1,NA
87585,2012-07-26,NA,NA,0,1,8.4,NA
87585,2012-07-27,NA,NA,0,0,8,NA
87585,2012-07-28,NA,NA,0,2,NA,NA
87585,2012-07-29,NA,NA,0,0,8.8,NA
87585,2012-07-30,NA,NA,0,1,8.9,NA
87585,2012-07-31,NA,NA,0.7,8,1,NA
87585,2012-08-01,NA,NA,0,7,1.2,NA
87585,2012-08-02,NA,NA,60,7,0,NA
87585,2012-08-03,NA,NA,23,8,0,NA
87585,2012-08-04,NA,NA,0,6,NA,NA
87585,2012-08-05,NA,NA,0,7,5.4,NA
87585,2012-08-06,NA,NA,0,8,3.8,NA
87585,2012-08-07,NA,NA,25,8,1.1,NA
87585,2012-08-08,NA,NA,1,8,NA,NA
87585,2012-08-09,NA,NA,0,5,0,NA
87585,2012-08-10,NA,NA,0,4,5.8,NA
87585,2012-08-11,NA,NA,30,8,0,NA
87585,2012-08-12,NA,NA,0,3,8.5,NA
87585,2012-08-13,NA,NA,2,2,8.2,NA
87585,2012-08-14,NA,NA,47,8,0.3,NA
87585,2012-08-15,NA,NA,0.2,8,NA,NA
87585,2012-08-16,NA,NA,0.2,7,0.7,NA
87585,2012-08-17,NA,NA,50,8,0.2,NA
87585,2012-08-18,NA,NA,2,8,0,NA
87585,2012-08-19,NA,NA,0,3,9.7,NA
87585,2012-08-20,NA,NA,4,8,NA,NA
87585,2012-08-21,NA,NA,0,6,7,NA
87585,2012-08-22,NA,NA,0,6,7.1,NA
87585,2012-08-23,NA,NA,8,5,8.4,NA
87585,2012-08-24,NA,NA,1,8,0.4,NA
87585,2012-08-25,NA,NA,0,3,7.6,NA
87585,2012-08-26,NA,NA,0,5,5.9,NA
87585,2012-08-27,NA,NA,0,2,9.3,NA
87585,2012-08-28,NA,NA,0,2,9.9,NA
87585,2012-08-29,NA,NA,0,6,8.4,NA
87585,2012-08-30,NA,NA,0,6,6.4,NA
87585,2012-08-31,NA,NA,0,2,9.5,NA
87585,2012-09-01,NA,NA,0,4,8.1,NA
87585,2012-09-02,NA,NA,0,3,9,NA
87585,2012-09-03,NA,NA,0.3,7,4.5,NA
